R55CHEPSUM,,CHEP Summarization Report,,,,11/13/2023,12:24:44,,,,,,
VF075001,,,,,,Page -,1,,,,,,
,,,,,,,,,,,,,.
,,,,,,,Customer CHEP,,,,,,
Branch Plant,Legacy Order Number,JDE Order Number,JDE BOL#,Customer PO#,Pallet Type,Description,Number,Number Of Pallets,Actual Ship Date,Receipt Date,,,
         075,7546716,11832499,15878253,26403270,CBP,CHEP BLOCK (MARK 55),6100272993,15,10/3/2023,,,,
         075,7546717,11832500,15878254,26403270,CBP,CHEP BLOCK (MARK 55),6100272993,1,10/3/2023,,,,
         075,7546710,11832510,15878175,7345894I,CBP,CHEP BLOCK (MARK 55),6100394264,24,10/3/2023,,,,
         075,7546709,11832524,15878176,7345914I,CBP,CHEP BLOCK (MARK 55),6100394264,2,10/3/2023,,,,
         075,7546724,11832553,15880497,13927286000,CBP,CHEP BLOCK (MARK 55),4000158698,14,10/11/2023,,,,
         075,7546725,11832554,15879643,14124877000,CBP,CHEP BLOCK (MARK 55),4000130995,18,10/9/2023,,,,
         075,7546727,11832555,15878448,14545542000,CBP,CHEP BLOCK (MARK 55),6101017688,8,10/4/2023,,,,
         075,7546728,11832556,15879228,15346681000,CBP,CHEP BLOCK (MARK 55),6131172383,14,10/6/2023,,,,
         075,7546729,11832557,15880887,15438024000,CBP,CHEP BLOCK (MARK 55),4000065901,5,10/12/2023,,,,
         075,7546730,11832558,15880888,15658046000,CBP,CHEP BLOCK (MARK 55),6130439865,20,10/12/2023,,,,
         075,7546731,11832559,15878821,15733836000,CBP,CHEP BLOCK (MARK 55),4000065903,10,10/5/2023,,,,
         075,7546732,11832560,15878558,16212950000,CBP,CHEP BLOCK (MARK 55),4000077013,13,10/4/2023,,,,
         075,7546733,11832561,15879208,60125816000,CBP,CHEP BLOCK (MARK 55),4000175021,14,10/6/2023,,,,
         075,7546734,11832562,15879209,60269687000,CBP,CHEP BLOCK (MARK 55),4000176675,13,10/6/2023,,,,
         075,7546736,11832563,15880799,61035811000,CBP,CHEP BLOCK (MARK 55),4000313200,4,10/12/2023,,,,
         075,7546737,11832564,15878822,62866419000,CBP,CHEP BLOCK (MARK 55),4000324604,13,10/5/2023,,,,
         075,7546738,11832565,15878559,65038359000,CBP,CHEP BLOCK (MARK 55),6100528637,10,10/4/2023,,,,
         075,7546739,11832566,15880498,66015602000,CBP,CHEP BLOCK (MARK 55),4000257285,11,10/11/2023,,,,
         075,7546743,11832602,15877921,7387164C,CBP,CHEP BLOCK (MARK 55),6100378380,24,10/3/2023,,,,
         075,7546740,11832606,15880641,70464087000,CBP,CHEP BLOCK (MARK 55),4000238259,12,10/12/2023,,,,
         075,7546735,11832607,15880800,60350343000,CBP,CHEP BLOCK (MARK 55),6100787713,22,10/12/2023,,,,
         075,7546726,11832609,15879644,14368618000,CBP,CHEP BLOCK (MARK 55),6100731989,6,10/9/2023,,,,
         075,7546723,11832610,15880642,13726711000,CBP,CHEP BLOCK (MARK 55),4000133044,17,10/12/2023,,,,
         075,7546722,11832611,15878449,13656027000,CBP,CHEP BLOCK (MARK 55),4000143148,18,10/4/2023,,,,
         075,7546721,11832612,15879229,12269380000,CBP,CHEP BLOCK (MARK 55),6100787704,11,10/6/2023,,,,
         075,7546746,11832627,15878857,559164,CBP,CHEP BLOCK (MARK 55),6100330546,2,10/5/2023,,,,
         075,7546748,11832629,15878859,559164,CBP,CHEP BLOCK (MARK 55),6100330546,2,10/5/2023,,,,
         075,7546749,11832630,15878860,559164,CBP,CHEP BLOCK (MARK 55),6100330546,1,10/5/2023,,,,
         075,7546750,11832632,15878861,559164,CBP,CHEP BLOCK (MARK 55),6100330546,1,10/5/2023,,,,
         075,7546751,11832635,15878862,559164,CBP,CHEP BLOCK (MARK 55),6100330546,1,10/5/2023,,,,
         075,7546744,11832651,15877937,39002,CBP,CHEP BLOCK (MARK 55),112997,26,10/3/2023,,,,
         075,7546757,11832681,15877675,29452150,CBP,CHEP BLOCK (MARK 55),6100206066,25,10/2/2023,,,,
         075,7546770,11832765,15878336,291040,CBP,CHEP BLOCK (MARK 55),4000216589,23,10/4/2023,,,,
         075,7546774,11832769,15879378,170491,CBP,CHEP BLOCK (MARK 55),4000216588,8,10/9/2023,,,,
         075,7546742,11832801,15883824,24722C08,CBP,CHEP BLOCK (MARK 55),6100404011,21,10/25/2023,,,,
         075,7546766,11832809,15879314,937765,CBP,CHEP BLOCK (MARK 55),6100111943,52,10/6/2023,,,,
         075,7546767,11832821,15877596,9360918277,CBP,CHEP BLOCK (MARK 55),6101007822,26,10/2/2023,,,,
         075,7546780,11832824,15880924,1442986,CBP,CHEP BLOCK (MARK 55),4000119360,28,10/12/2023,,,,
         075,7546781,11832859,15880550,1442984,CBP,CHEP BLOCK (MARK 55),4000119360,22,10/11/2023,,,,
         075,7546787,11832910,15879298,7490704H,CBP,CHEP BLOCK (MARK 55),6100398448,21,10/6/2023,,,,
         075,7546788,11832911,15879299,7490704H,CBP,CHEP BLOCK (MARK 55),6100398448,4,10/6/2023,,,,
         075,7546789,11832912,15879300,7490704H,CBP,CHEP BLOCK (MARK 55),6100398448,1,10/6/2023,,,,
         075,7546797,11832950,15880270,106015,CBP,CHEP BLOCK (MARK 55),6100767897,15,10/11/2023,,,,
         075,7546791,11832960,15881417,93068C09,CBP,CHEP BLOCK (MARK 55),4000099539,15,10/16/2023,,,,
         075,7546799,11832972,15877886,1790918469,CBP,CHEP BLOCK (MARK 55),5000754741,30,10/3/2023,,,,
         075,7546792,11832980,15878340,672950,CBP,CHEP BLOCK (MARK 55),6100110230,9,10/4/2023,,,,
         075,7546675,11833068,15879370,4505666391,CBP,CHEP BLOCK (MARK 55),4000168605,23,10/10/2023,,,,
         075,7546836,11833112,15877965,233893316,CBP,CHEP BLOCK (MARK 55),4000197372,26,10/3/2023,,,,
         075,7546837,11833113,15878191,233893317,CBP,CHEP BLOCK (MARK 55),4000197372,25,10/3/2023,,,,
         075,7546850,11833248,15878152,24647480,CBP,CHEP BLOCK (MARK 55),6101078256,7,10/3/2023,,,,
         075,7546845,11833257,15878135,26847400,CBP,CHEP BLOCK (MARK 55),6100238111,2,10/3/2023,,,,
         075,7546851,11833261,15879176,26847410,CBP,CHEP BLOCK (MARK 55),6100238111,20,10/6/2023,,,,
         075,7546848,11833317,15879072,22444210,CBP,CHEP BLOCK (MARK 55),6100567746,19,10/6/2023,,,,
         075,7546846,11833318,15878014,9288400,CBP,CHEP BLOCK (MARK 55),4000247261,5,10/3/2023,,,,
         075,7546855,11833320,15878015,9288400,CBP,CHEP BLOCK (MARK 55),4000247261,13,10/3/2023,,,,
         075,7546854,11833322,15878155,9290190,CBP,CHEP BLOCK (MARK 55),4000247261,24,10/3/2023,,,,
         075,7546849,11833323,15878149,9290210,CBP,CHEP BLOCK (MARK 55),4000247261,18,10/3/2023,,,,
         075,7546847,11833328,15877938,12996550,CBP,CHEP BLOCK (MARK 55),4000067465,22,10/3/2023,,,,
         075,7546852,11833332,15878060,19933820,CBP,CHEP BLOCK (MARK 55),6101038567,22,10/3/2023,,,,
         075,7546834,11833333,15878331,160042,CBP,CHEP BLOCK (MARK 55),4000219561,12,10/4/2023,,,,
         075,7546674,11833420,15885054,4505662141,CBP,CHEP BLOCK (MARK 55),4000168605,23,10/30/2023,,,,
         075,7546863,11833467,15881418,93638C09,CBP,CHEP BLOCK (MARK 55),4000099539,1,10/16/2023,,,,
         075,7546876,11833569,15878757,9290800,CBP,CHEP BLOCK (MARK 55),4000247261,2,10/5/2023,,,,
         075,7546874,11833579,15878245,18998900,CBP,CHEP BLOCK (MARK 55),6100408277,2,10/3/2023,,,,
         075,7546875,11833580,15878246,18998900,CBP,CHEP BLOCK (MARK 55),6100408277,1,10/3/2023,,,,
         075,7546878,11833582,15878247,18998900,CBP,CHEP BLOCK (MARK 55),6100408277,6,10/3/2023,,,,
         075,7546877,11833584,15878151,29456780,CBP,CHEP BLOCK (MARK 55),6100206066,17,10/3/2023,,,,
         075,7546869,11833586,15878878,22444570,CBP,CHEP BLOCK (MARK 55),6100567746,1,10/5/2023,,,,
         075,7546870,11833587,15878879,22444570,CBP,CHEP BLOCK (MARK 55),6100567746,14,10/5/2023,,,,
         075,7546870,11833587,15878879,22444570,CXY,CHEP CHEMICAL PALLET,6100567746,1,10/5/2023,,,,
         075,7546879,11833592,15878148,11096971,CBP,CHEP BLOCK (MARK 55),6100102506,5,10/3/2023,,,,
         075,7546900,11833646,15877430,9610919397,CBP,CHEP BLOCK (MARK 55),5000754738,21,10/2/2023,,,,
         075,7546905,11833658,15880751,170553,CBP,CHEP BLOCK (MARK 55),4000253437,22,10/31/2023,,,,
         075,7546906,11833663,15879011,419770,CBP,CHEP BLOCK (MARK 55),394424,18,10/5/2023,,,,
         075,7546912,11833665,15880162,291105,CBP,CHEP BLOCK (MARK 55),394424,22,10/10/2023,,,,
         075,7546901,11833705,15878348,9610919398,CBP,CHEP BLOCK (MARK 55),5000754738,16,10/4/2023,,,,
         075,7546839,11833792,15877553,610278,CBP,CHEP BLOCK (MARK 55),6100170317,13,10/2/2023,,,,
         075,7546946,11833847,15878283,233894435,CBP,CHEP BLOCK (MARK 55),6100166563,30,10/3/2023,,,,
         075,7546941,11833848,15877477,9610919537,CBP,CHEP BLOCK (MARK 55),5000754738,16,10/2/2023,,,,
         075,7546948,11833862,15877813,107026,CBP,CHEP BLOCK (MARK 55),6100125714,1,10/2/2023,,,,
         075,7546949,11833875,15878666,107027,CBP,CHEP BLOCK (MARK 55),6100125714,11,10/4/2023,,,,
         075,7546888,11833888,15881633,82X262429,CBP,CHEP BLOCK (MARK 55),210934,24,10/17/2023,,,,
         075,7546952,11833899,15878262,233894454,CBP,CHEP BLOCK (MARK 55),4000265387,24,10/3/2023,,,,
         075,7546943,11833919,15879253,7709864H,CBP,CHEP BLOCK (MARK 55),6100398448,4,10/6/2023,,,,
         075,7546944,11833920,15879254,7709864H,CBP,CHEP BLOCK (MARK 55),6100398448,19,10/6/2023,,,,
         075,7546945,11833921,15879255,7709864H,CBP,CHEP BLOCK (MARK 55),6100398448,2,10/6/2023,,,,
         075,7546961,11833924,15879857,24459765,CBP,CHEP BLOCK (MARK 55),6100110882,6,10/10/2023,,,,
         075,7546964,11833945,15880586,461462,CBP,CHEP BLOCK (MARK 55),6100410674,1,10/11/2023,,,,
         075,7546965,11833946,15880587,461466,CBP,CHEP BLOCK (MARK 55),6100410674,5,10/11/2023,,,,
         075,7546966,11833947,15880588,461461,CBP,CHEP BLOCK (MARK 55),6100410674,10,10/11/2023,,,,
         075,7546967,11833950,15880589,461464,CBP,CHEP BLOCK (MARK 55),6100410674,6,10/11/2023,,,,
         075,7546977,11834008,15878476,22447180,CBP,CHEP BLOCK (MARK 55),6100567746,5,10/4/2023,,,,
         075,7546984,11834013,15878649,29464380,CBP,CHEP BLOCK (MARK 55),6100206066,3,10/4/2023,,,,
         075,7546994,11834066,15878387,43058140,CBP,CHEP BLOCK (MARK 55),6100387520,2,10/4/2023,,,,
         075,7546995,11834067,15878388,43058160,CBP,CHEP BLOCK (MARK 55),6100387520,2,10/4/2023,,,,
         075,7546997,11834068,15878389,43058130,CBP,CHEP BLOCK (MARK 55),6100387520,4,10/4/2023,,,,
         075,7546991,11834073,15878707,24653580,CBP,CHEP BLOCK (MARK 55),6101078256,2,10/4/2023,,,,
         075,7546998,11834074,15878708,24653580,CBP,CHEP BLOCK (MARK 55),6101078256,13,10/4/2023,,,,
         075,7546987,11834075,15878709,24653590,CBP,CHEP BLOCK (MARK 55),6101078256,1,10/4/2023,,,,
         075,7546993,11834076,15878710,24653590,CBP,CHEP BLOCK (MARK 55),6101078256,1,10/4/2023,,,,
         075,7546996,11834108,15878390,43058120,CBP,CHEP BLOCK (MARK 55),6100387520,7,10/4/2023,,,,
         075,7546992,11834109,15878391,43058150,CBP,CHEP BLOCK (MARK 55),6100387520,4,10/4/2023,,,,
         075,7546988,11834110,15878392,43058130,CBP,CHEP BLOCK (MARK 55),6100387520,2,10/4/2023,,,,
         075,7546986,11834111,15878479,22446890,CBP,CHEP BLOCK (MARK 55),6100567746,12,10/4/2023,,,,
         075,7546978,11834112,15878480,22447350,CBP,CHEP BLOCK (MARK 55),6100567746,1,10/4/2023,,,,
         075,7546972,11834115,15878650,29463890,CBP,CHEP BLOCK (MARK 55),6100206066,1,10/4/2023,,,,
         075,7546980,11834116,15878651,29463890,CBP,CHEP BLOCK (MARK 55),6100206066,3,10/4/2023,,,,
         075,7546975,11834188,15879042,26414050,CBP,CHEP BLOCK (MARK 55),6100272993,1,10/6/2023,,,,
         075,7546974,11834189,15879043,26414050,CBP,CHEP BLOCK (MARK 55),6100272993,19,10/6/2023,,,,
         075,7546971,11834191,15879045,26414160,CBP,CHEP BLOCK (MARK 55),6100272993,1,10/6/2023,,,,
         075,7547001,11834224,15882498,1265901,CBP,CHEP BLOCK (MARK 55),6100432945,6,10/19/2023,,,,
         075,7547002,11834225,15882499,1265901,CBP,CHEP BLOCK (MARK 55),6100432945,11,10/19/2023,,,,
         075,7547004,11834228,15882500,1265903,CBP,CHEP BLOCK (MARK 55),6100432945,4,10/19/2023,,,,
         075,7547005,11834230,15882501,1265903,CBP,CHEP BLOCK (MARK 55),6100432945,1,10/19/2023,,,,
         075,7547007,11834240,15882503,1265904,CBP,CHEP BLOCK (MARK 55),6100432945,1,10/19/2023,,,,
         075,7547009,11834247,15884273,1265905,CBP,CHEP BLOCK (MARK 55),6100432945,1,10/26/2023,,,,
         075,7547008,11834248,15884274,1265905,CBP,CHEP BLOCK (MARK 55),6100432945,10,10/26/2023,,,,
         075,7547011,11834252,15878633,6715290,CBP,CHEP BLOCK (MARK 55),6100102463,7,10/4/2023,,,,
         075,7547012,11834253,15878699,6715280,CBP,CHEP BLOCK (MARK 55),6100102463,19,10/4/2023,,,,
         075,7547013,11834259,15880444,610543,CBP,CHEP BLOCK (MARK 55),6100170317,1,10/11/2023,,,,
         075,7547016,11834260,15879285,7804063M,CBP,CHEP BLOCK (MARK 55),6100390641,21,10/6/2023,,,,
         075,7547010,11834262,15878966,7796424I,CBP,CHEP BLOCK (MARK 55),6100394264,23,10/5/2023,,,,
         075,7547014,11834263,15880163,7342146,CBP,CHEP BLOCK (MARK 55),4000193369,22,10/10/2023,,,,
         075,7547015,11834271,15878642,7804073M,CBP,CHEP BLOCK (MARK 55),6100390641,3,10/4/2023,,,,
         075,7547017,11834272,15878643,7804073M,CBP,CHEP BLOCK (MARK 55),6100390641,20,10/4/2023,,,,
         075,7547019,11834273,15879104,7815998T,CBP,CHEP BLOCK (MARK 55),4000202520,7,10/5/2023,,,,
         075,7547021,11834279,15879106,7816038T,CBP,CHEP BLOCK (MARK 55),4000202520,8,10/5/2023,,,,
         075,7547023,11834283,15878722,7815864C,CBP,CHEP BLOCK (MARK 55),6100378380,28,10/5/2023,,,,
         075,7547003,11834303,15878345,9080082153,CBP,CHEP BLOCK (MARK 55),1618128,12,10/4/2023,,,,
         075,7547018,11834329,15880445,610542,CBP,CHEP BLOCK (MARK 55),170317,27,10/11/2023,,,,
         075,7547031,11834408,15877478,9610920440,CBP,CHEP BLOCK (MARK 55),5000754738,1,10/2/2023,,,,
         075,7547030,11834409,15877479,9610920439,CBP,CHEP BLOCK (MARK 55),5000754738,3,10/2/2023,,,,
         075,7547022,11834431,15879107,7816068T,CBP,CHEP BLOCK (MARK 55),4000202520,8,10/5/2023,,,,
         075,7547024,11834432,15879108,7816038T,CBP,CHEP BLOCK (MARK 55),4000202520,1,10/5/2023,,,,
         075,7547029,11834506,15882269,743062,CBP,CHEP BLOCK (MARK 55),6100189995,1,10/18/2023,,,,
         075,7547028,11834508,15882270,743061,CBP,CHEP BLOCK (MARK 55),6100189995,21,10/18/2023,,,,
         075,7547047,11834509,15882626,93187C09,CBP,CHEP BLOCK (MARK 55),4000099539,15,10/19/2023,,,,
         075,7547050,11834510,15878339,14097384,CBP,CHEP BLOCK (MARK 55),6100102506,9,10/4/2023,,,,
         075,7547057,11834570,15880242,81423,CBP,CHEP BLOCK (MARK 55),4000445826,2,10/11/2023,,,,
         075,7547064,11834612,15879265,152028,CBP,CHEP BLOCK (MARK 55),6100762641,4,10/6/2023,,,,
         075,7547066,11834615,15881122,152030,CBP,CHEP BLOCK (MARK 55),6100762641,5,10/13/2023,,,,
         075,7547035,11834659,15882006,82X264979,CBP,CHEP BLOCK (MARK 55),,34,10/17/2023,,,,
         075,7547075,11834669,15878839,11097488,CBP,CHEP BLOCK (MARK 55),6100102506,26,10/5/2023,,,,
         075,7547078,11834689,15884254,9290920627,CBP,CHEP BLOCK (MARK 55),5000754738,2,10/26/2023,,,,
         075,7547078,11834689,15884254,9290920627,CXY,CHEP CHEMICAL PALLET,5000754738,24,10/26/2023,,,,
         075,7547092,11834717,15878957,19947380,CBP,CHEP BLOCK (MARK 55),6101038567,1,10/5/2023,,,,
         075,7547095,11834718,15878958,19947240,CBP,CHEP BLOCK (MARK 55),6101038567,10,10/5/2023,,,,
         075,7547099,11834720,15878959,19947370,CBP,CHEP BLOCK (MARK 55),6101038567,2,10/5/2023,,,,
         075,7547107,11834756,15878740,43067270,CBP,CHEP BLOCK (MARK 55),6100387520,1,10/5/2023,,,,
         075,7547108,11834757,15878741,43064350,CBP,CHEP BLOCK (MARK 55),6100387520,2,10/5/2023,,,,
         075,7547110,11834758,15878742,43064360,CBP,CHEP BLOCK (MARK 55),6100387520,4,10/5/2023,,,,
         075,7547090,11834771,15879099,26858720,CBP,CHEP BLOCK (MARK 55),6100238111,2,10/5/2023,,,,
         075,7547098,11834772,15879100,26858720,CBP,CHEP BLOCK (MARK 55),6100238111,17,10/5/2023,,,,
         075,7547088,11834774,15879053,26858960,CBP,CHEP BLOCK (MARK 55),6100238111,3,10/6/2023,,,,
         075,7547096,11834776,15879055,26858960,CBP,CHEP BLOCK (MARK 55),6100238111,16,10/6/2023,,,,
         075,7547074,11834807,15879029,272892,CBP,CHEP BLOCK (MARK 55),6100115583,12,10/6/2023,,,,
         075,7547109,11834819,15878743,43064340,CBP,CHEP BLOCK (MARK 55),6100387520,3,10/5/2023,,,,
         075,7547106,11834820,15878744,43064370,CBP,CHEP BLOCK (MARK 55),6100387520,10,10/5/2023,,,,
         075,7547104,11834821,15878745,43064350,CBP,CHEP BLOCK (MARK 55),6100387520,1,10/5/2023,,,,
         075,7547105,11834822,15878746,43064350,CBP,CHEP BLOCK (MARK 55),6100387520,1,10/5/2023,,,,
         075,7547101,11834823,15878809,43064040,CBP,CHEP BLOCK (MARK 55),6100387520,22,10/31/2023,,,,
         075,7547091,11834824,15878755,13008150,CBP,CHEP BLOCK (MARK 55),4000067465,1,10/5/2023,,,,
         075,7547100,11834825,15878756,13008150,CBP,CHEP BLOCK (MARK 55),4000067465,11,10/5/2023,,,,
         075,7547085,11834826,15879231,19947360,CBP,CHEP BLOCK (MARK 55),6101038567,1,10/6/2023,,,,
         075,7547093,11834827,15879232,19947360,CBP,CHEP BLOCK (MARK 55),6101038567,21,10/6/2023,,,,
         075,7547089,11834828,15879233,19947390,CBP,CHEP BLOCK (MARK 55),6101038567,1,10/6/2023,,,,
         075,7547077,11834830,15879030,272893,CBP,CHEP BLOCK (MARK 55),6100115583,16,10/6/2023,,,,
         075,7547114,11834893,15878599,208125,CBP,CHEP BLOCK (MARK 55),6100762810,1,10/4/2023,,,,
         075,7547115,11834942,15884526,1221373,CBP,CHEP BLOCK (MARK 55),6100640569,29,10/26/2023,,,,
         075,7547116,11834956,15879114,53620,CBP,CHEP BLOCK (MARK 55),6100161906,6,10/6/2023,,,,
         075,7547137,11835012,15879280,851533-001,CBP,CHEP BLOCK (MARK 55),6100263814,2,10/6/2023,,,,
         075,7547136,11835022,15879281,851532-001,CBP,CHEP BLOCK (MARK 55),6100263814,14,10/6/2023,,,,
         075,7547129,11835027,15878923,8014204U,CBP,CHEP BLOCK (MARK 55),6100398705,1,10/6/2023,,,,
         075,7547130,11835028,15878924,8014204U,CBP,CHEP BLOCK (MARK 55),6100398705,29,10/6/2023,,,,
         075,7547155,11835046,15878726,233896788,CBP,CHEP BLOCK (MARK 55),4000073606,28,10/5/2023,,,,
         075,7547171,11835047,15878717,29644,CBP,CHEP BLOCK (MARK 55),6100334114,6,10/5/2023,,,,
         075,7547172,11835048,15878983,272995,CBP,CHEP BLOCK (MARK 55),6100115583,6,10/5/2023,,,,
         075,7547170,11835049,15878984,272994,CBP,CHEP BLOCK (MARK 55),6100115583,18,10/5/2023,,,,
         075,7547169,11835050,15878985,272996,CBP,CHEP BLOCK (MARK 55),6100115583,2,10/5/2023,,,,
         075,7547175,11835085,15882009,8071829P,CBP,CHEP BLOCK (MARK 55),4000202522,1,10/17/2023,,,,
         075,7547144,11835098,15880346,743362,CBP,CHEP BLOCK (MARK 55),6110089995,11,10/11/2023,,,,
         075,7547143,11835100,15880347,743360,CBP,CHEP BLOCK (MARK 55),6100189995,1,10/11/2023,,,,
         075,7547142,11835102,15880301,743359,CBP,CHEP BLOCK (MARK 55),6100189995,20,10/11/2023,,,,
         075,7547141,11835103,15880348,743358,CBP,CHEP BLOCK (MARK 55),6100189995,20,10/11/2023,,,,
         075,7547178,11835113,15879146,9610921374,CBP,CHEP BLOCK (MARK 55),5000754738,6,10/9/2023,,,,
         075,7547177,11835115,15882011,8071849P,CBP,CHEP BLOCK (MARK 55),4000202522,1,10/17/2023,,,,
         075,7547189,11835166,15878704,208131,CBP,CHEP BLOCK (MARK 55),6100762810,5,10/4/2023,,,,
         075,7547200,11835200,15878900,86073,CBP,CHEP BLOCK (MARK 55),6100330546,1,10/5/2023,,,,
         075,7547201,11835201,15878901,559358,CBP,CHEP BLOCK (MARK 55),6100330546,16,10/5/2023,,,,
         075,7547202,11835202,15878902,559358,CBP,CHEP BLOCK (MARK 55),6100330546,2,10/5/2023,,,,
         075,7547203,11835203,15878903,559358,CBP,CHEP BLOCK (MARK 55),6100330546,4,10/5/2023,,,,
         075,7547204,11835206,15878904,559358,CBP,CHEP BLOCK (MARK 55),6100330546,5,10/5/2023,,,,
         075,7547208,11835225,15879279,250414256,CXY,CHEP CHEMICAL PALLET,4000076766,26,10/6/2023,,,,
         075,7547209,11835234,15880630,291259,CBP,CHEP BLOCK (MARK 55),4000216589,24,10/12/2023,,,,
         075,7547156,11835257,15879917,222592,CBP,CHEP BLOCK (MARK 55),4000150095,19,10/10/2023,,,,
         075,7547157,11835258,15880906,222597,CBP,CHEP BLOCK (MARK 55),4000150095,5,10/12/2023,,,,
         075,7547218,11835339,15878815,95168,CBP,CHEP BLOCK (MARK 55),6100112997,14,10/5/2023,,,,
         075,7547216,11835407,15879192,95132,CBP,CHEP BLOCK (MARK 55),112997,5,10/6/2023,,,,
         075,7547217,11835408,15879122,29797,CBP,CHEP BLOCK (MARK 55),6100334114,1,10/6/2023,,,,
         075,7547223,11835430,15879115,9600922291,CBP,CHEP BLOCK (MARK 55),5000754738,4,10/6/2023,,,,
         075,7547222,11835431,15879116,9600922285,CBP,CHEP BLOCK (MARK 55),5000754738,2,10/6/2023,,,,
         075,7547221,11835432,15879117,9600922283,CBP,CHEP BLOCK (MARK 55),5000754738,4,10/6/2023,,,,
         075,7547220,11835433,15879118,9600922282,CBP,CHEP BLOCK (MARK 55),5000754738,16,10/6/2023,,,,
         075,7547224,11835447,15879212,19006740,CBP,CHEP BLOCK (MARK 55),6100408277,2,10/6/2023,,,,
         075,7547225,11835454,15879213,19006740,CBP,CHEP BLOCK (MARK 55),6100408277,14,10/6/2023,,,,
         075,7547238,11835552,15880229,8234099Q,CBP,CHEP BLOCK (MARK 55),4000202517,16,10/11/2023,,,,
         075,7547226,11835575,15879409,743601,CBP,CHEP BLOCK (MARK 55),189995,16,10/9/2023,,,,
         075,7547244,11835591,15882507,7342803,CBP,CHEP BLOCK (MARK 55),4000193357,21,10/19/2023,,,,
         075,7547139,11835614,15882433,82X267258,CBP,CHEP BLOCK (MARK 55),210934,27,10/18/2023,,,,
         075,7547145,11835615,15882351,82X267266,CBP,CHEP BLOCK (MARK 55),4000189406,27,10/18/2023,,,,
         075,7547146,11835616,15882426,82X267272,CBP,CHEP BLOCK (MARK 55),,1,10/18/2023,,,,
         075,7547254,11835625,15879292,8255604H,CBP,CHEP BLOCK (MARK 55),6100398448,20,10/6/2023,,,,
         075,7547255,11835626,15879293,8255604H,CBP,CHEP BLOCK (MARK 55),6100398448,3,10/6/2023,,,,
         075,7547256,11835627,15879294,8255604H,CBP,CHEP BLOCK (MARK 55),6100398448,1,10/6/2023,,,,
         075,7547241,11835637,15879751,265191,CBP,CHEP BLOCK (MARK 55),6100145051,25,10/10/2023,,,,
         075,7547257,11835660,15880940,7342818,CBP,CHEP BLOCK (MARK 55),4000193362,23,10/12/2023,,,,
         075,7547265,11835671,15882357,1445209,CBP,CHEP BLOCK (MARK 55),4000119360,24,10/18/2023,,,,
         075,7547266,11835677,15882646,1445210,CBP,CHEP BLOCK (MARK 55),4000119360,21,10/19/2023,,,,
         075,7547080,11835684,15880300,4505664702,CBP,CHEP BLOCK (MARK 55),4000168605,23,10/11/2023,,,,
         075,7547296,11835795,15879456,19955270,CBP,CHEP BLOCK (MARK 55),6101038567,1,10/9/2023,,,,
         075,7547289,11835897,15880151,26422320,CBP,CHEP BLOCK (MARK 55),6100272993,1,10/10/2023,,,,
         075,7547290,11835898,15880152,26422320,CBP,CHEP BLOCK (MARK 55),6100272993,2,10/10/2023,,,,
         075,7547292,11835915,15880153,26422370,CBP,CHEP BLOCK (MARK 55),6100272993,3,10/10/2023,,,,
         075,7547287,11835944,15879457,19955250,CBP,CHEP BLOCK (MARK 55),6101038567,1,10/9/2023,,,,
         075,7547294,11835946,15879458,19955250,CBP,CHEP BLOCK (MARK 55),6101038567,21,10/9/2023,,,,
         075,7547295,11836052,15879377,43069090,CBP,CHEP BLOCK (MARK 55),6100387520,19,10/9/2023,,,,
         075,7547318,11836106,15879760,43069330,CBP,CHEP BLOCK (MARK 55),6100387520,3,10/10/2023,,,,
         075,7547333,11836173,15882803,51203929,CBP,CHEP BLOCK (MARK 55),6100795606,11,10/19/2023,,,,
         075,7547343,11836235,15880239,273230,CBP,CHEP BLOCK (MARK 55),6100115583,17,10/11/2023,,,,
         075,7547339,11836240,15880240,273229,CBP,CHEP BLOCK (MARK 55),6100115583,9,10/11/2023,,,,
         075,7547337,11836241,15880241,273231,CBP,CHEP BLOCK (MARK 55),6100115583,1,10/11/2023,,,,
         075,7547338,11836250,15880220,273228,CBP,CHEP BLOCK (MARK 55),6100115583,28,10/11/2023,,,,
         075,7547305,11836263,15881651,4347169,CBP,CHEP BLOCK (MARK 55),4000311405,26,10/17/2023,,,,
         075,7547359,11836265,15879096,208152,CBP,CHEP BLOCK (MARK 55),6100762810,1,10/5/2023,,,,
         075,7547360,11836271,15879091,208153,CBP,CHEP BLOCK (MARK 55),6100762810,1,10/5/2023,,,,
         075,7547357,11836335,15879956,160706,CBP,CHEP BLOCK (MARK 55),4000219561,1,10/10/2023,,,,
         075,7547358,11836336,15879957,160706,CBP,CHEP BLOCK (MARK 55),4000219561,12,10/10/2023,,,,
         075,7547371,11836357,15880288,14098671,CBP,CHEP BLOCK (MARK 55),6100102506,4,10/11/2023,,,,
         075,7547309,11836364,15881947,4347175,CBP,CHEP BLOCK (MARK 55),22050614,25,10/17/2023,,,,
         075,7547306,11836365,15881957,4347176,CBP,CHEP BLOCK (MARK 55),22050614,28,10/17/2023,,,,
         075,7547308,11836366,15881951,4347177,CBP,CHEP BLOCK (MARK 55),22050614,29,10/17/2023,,,,
         075,7547310,11836367,15882807,4347179,CBP,CHEP BLOCK (MARK 55),4000376811,13,10/19/2023,,,,
