R55CHEPSUM,,CHEP Summarization Report,,,,11/30/2023,12:43:08,,,,,,
VF060001,,,,,,Page -,1,,,,,,
,,,,,,,,,,,,,.
,,,,,,,Customer CHEP,,,,,,
Branch Plant,Legacy Order Number,JDE Order Number,JDE BOL#,Customer PO#,Pallet Type,Description,Number,Number Of Pallets,Actual Ship Date,Receipt Date,,,
60,6009738,11847400,15882652,82275,CBP,CHEP BLOCK (MARK 55),4000445826,6,10/19/2023,,,,
60,6009738,11847400,15882652,82275,CXY,CHEP CHEMICAL PALLET,4000445826,2,10/19/2023,,,,
60,6009739,11847401,15882679,82276,CBP,CHEP BLOCK (MARK 55),4000445826,8,10/19/2023,,,,
60,6009740,11847403,15882683,82277,CBP,CHEP BLOCK (MARK 55),4000445826,3,10/19/2023,,,,
60,6009740,11847403,15882683,82277,CXY,CHEP CHEMICAL PALLET,4000445826,10,10/19/2023,,,,
60,6009741,11847404,15882694,82278,CBP,CHEP BLOCK (MARK 55),4000445826,6,10/19/2023,,,,
60,6009741,11847404,15882694,82278,CXY,CHEP CHEMICAL PALLET,4000445826,5,10/19/2023,,,,
60,6009742,11847405,15882700,82279,CBP,CHEP BLOCK (MARK 55),4000445826,20,10/19/2023,,,,
60,6009743,11847409,15882716,82280,CBP,CHEP BLOCK (MARK 55),4000445826,3,10/19/2023,,,,
60,6009743,11847409,15882716,82280,CXY,CHEP CHEMICAL PALLET,4000445826,7,10/19/2023,,,,
60,6009744,11847411,15882738,82281,CBP,CHEP BLOCK (MARK 55),4000445826,4,10/19/2023,,,,
60,6009744,11847411,15882738,82281,CXY,CHEP CHEMICAL PALLET,4000445826,7,10/19/2023,,,,
60,6009750,11847956,15882746,82285,CBP,CHEP BLOCK (MARK 55),4000445826,19,10/19/2023,,,,
60,6009751,11847957,15882760,82286,CBP,CHEP BLOCK (MARK 55),4000445826,20,10/19/2023,,,,
60,6009752,11847958,15882767,82287,CBP,CHEP BLOCK (MARK 55),4000445826,9,10/19/2023,,,,
60,6009752,11847958,15882767,82287,CXY,CHEP CHEMICAL PALLET,4000445826,3,10/19/2023,,,,
60,6009753,11847959,15882778,82288,CBP,CHEP BLOCK (MARK 55),4000445826,20,10/19/2023,,,,
60,6009754,11847960,15882780,82289,CBP,CHEP BLOCK (MARK 55),4000445826,6,10/19/2023,,,,
60,6009755,11847961,15882795,82290,CBP,CHEP BLOCK (MARK 55),4000445826,5,10/19/2023,,,,
60,6009756,11847962,15882814,82291,CBP,CHEP BLOCK (MARK 55),4000445826,19,10/19/2023,,,,
60,6009757,11847963,15882816,82292,CBP,CHEP BLOCK (MARK 55),4000445826,4,10/19/2023,,,,
60,6009758,11847965,15882869,82293,CBP,CHEP BLOCK (MARK 55),4000445826,24,10/20/2023,,,,
60,6009759,11847966,15882871,82294,CBP,CHEP BLOCK (MARK 55),4000445826,3,10/20/2023,,,,
60,6009760,11847967,15882872,82295,CBP,CHEP BLOCK (MARK 55),4000445826,4,10/20/2023,,,,
60,6009761,11847968,15882877,82296,CBP,CHEP BLOCK (MARK 55),4000445826,11,10/20/2023,,,,
60,6009762,11847969,15882880,82297,CBP,CHEP BLOCK (MARK 55),4000445826,4,10/20/2023,,,,
60,6009764,11847971,15882898,82299,CBP,CHEP BLOCK (MARK 55),4000445826,1,10/20/2023,,,,
60,6009765,11847972,15882917,82300,CBP,CHEP BLOCK (MARK 55),4000445826,2,10/20/2023,,,,
60,6009767,11848014,15882940,82302,CBP,CHEP BLOCK (MARK 55),4000445826,1,10/20/2023,,,,
60,6009768,11848016,15882951,82303,CBP,CHEP BLOCK (MARK 55),4000445826,1,10/20/2023,,,,
60,6009770,11848019,15882982,82305,CBP,CHEP BLOCK (MARK 55),4000445826,2,10/20/2023,,,,
60,6009772,11848022,15882994,82307,CBP,CHEP BLOCK (MARK 55),4000445826,2,10/20/2023,,,,
60,6009775,11848028,15883012,82310,CBP,CHEP BLOCK (MARK 55),4000445826,2,10/20/2023,,,,
60,6009776,11848030,15883031,82311,CBP,CHEP BLOCK (MARK 55),4000445826,4,10/20/2023,,,,
60,6009778,11848033,15883047,82313,CBP,CHEP BLOCK (MARK 55),4000445826,4,10/20/2023,,,,
60,6009779,11848034,15883094,82314,CBP,CHEP BLOCK (MARK 55),4000445826,5,10/23/2023,,,,
60,6009781,11848036,15883117,82316,CBP,CHEP BLOCK (MARK 55),4000445826,8,10/23/2023,,,,
60,6009784,11848041,15883140,82319,CBP,CHEP BLOCK (MARK 55),4000445826,8,10/23/2023,,,,
60,6009785,11848043,15883152,82320,CBP,CHEP BLOCK (MARK 55),4000445826,10,10/23/2023,,,,
60,6009787,11848045,15883173,82322,CBP,CHEP BLOCK (MARK 55),4000445826,10,10/23/2023,,,,
60,6009788,11848048,15883198,82323,CBP,CHEP BLOCK (MARK 55),4000445826,13,10/23/2023,,,,
60,6009792,11848604,15883238,82346,CBP,CHEP BLOCK (MARK 55),4000445826,11,10/23/2023,,,,
60,6009793,11848606,15883263,82347,CBP,CHEP BLOCK (MARK 55),4000445826,10,10/23/2023,,,,
60,6009795,11848609,15883308,82349,CBP,CHEP BLOCK (MARK 55),4000445826,9,10/23/2023,,,,
60,6009797,11848611,15883358,82351,CBP,CHEP BLOCK (MARK 55),4000445826,5,10/23/2023,,,,
60,6009798,11848612,15883378,82352,CBP,CHEP BLOCK (MARK 55),4000445826,5,10/23/2023,,,,
60,6009799,11848614,15883397,82353,CBP,CHEP BLOCK (MARK 55),4000445826,13,10/23/2023,,,,
60,6009800,11848615,15883429,82354,CBP,CHEP BLOCK (MARK 55),4000445826,5,10/23/2023,,,,
60,6009801,11848616,15883480,82355,CBP,CHEP BLOCK (MARK 55),4000445826,14,10/24/2023,,,,
60,6009802,11848617,15883485,82356,CBP,CHEP BLOCK (MARK 55),4000445826,6,10/24/2023,,,,
60,6009803,11848618,15883487,82357,CBP,CHEP BLOCK (MARK 55),4000445826,12,10/24/2023,,,,
60,6009804,11848620,15883525,82358,CBP,CHEP BLOCK (MARK 55),4000445826,13,10/24/2023,,,,
60,6009805,11848621,15883553,82359,CBP,CHEP BLOCK (MARK 55),4000445826,3,10/24/2023,,,,
60,6009806,11848623,15883580,82360,CBP,CHEP BLOCK (MARK 55),4000445826,4,10/24/2023,,,,
60,6009807,11848624,15883628,82361,CBP,CHEP BLOCK (MARK 55),4000445826,7,10/24/2023,,,,
60,6009808,11848626,15883667,82362,CBP,CHEP BLOCK (MARK 55),4000445826,6,10/24/2023,,,,
60,6009809,11848627,15883723,82363,CBP,CHEP BLOCK (MARK 55),4000445826,6,10/24/2023,,,,
60,6009822,11849114,15883778,82366,CBP,CHEP BLOCK (MARK 55),4000445826,6,10/24/2023,,,,
60,6009823,11849115,15883790,82367,CBP,CHEP BLOCK (MARK 55),4000445826,4,10/24/2023,,,,
60,6009824,11849117,15883803,82368,CBP,CHEP BLOCK (MARK 55),4000445826,5,10/24/2023,,,,
60,6009825,11849118,15883813,82369,CBP,CHEP BLOCK (MARK 55),4000445826,3,10/24/2023,,,,
60,6009827,11849120,15883863,82371,CBP,CHEP BLOCK (MARK 55),4000445826,13,10/25/2023,,,,
60,6009828,11849122,15883867,82372,CBP,CHEP BLOCK (MARK 55),4000445826,2,10/25/2023,,,,
60,6009831,11849226,15883905,82374,CBP,CHEP BLOCK (MARK 55),4000445826,7,10/25/2023,,,,
60,6009832,11849234,15883931,82375,CBP,CHEP BLOCK (MARK 55),4000445826,6,10/25/2023,,,,
60,6009833,11849238,15884080,82376,CBP,CHEP BLOCK (MARK 55),4000445826,18,10/25/2023,,,,
60,6009834,11849239,15883976,82377,CBP,CHEP BLOCK (MARK 55),4000445826,8,10/25/2023,,,,
60,6009835,11849240,15884024,82378,CBP,CHEP BLOCK (MARK 55),4000445826,9,10/25/2023,,,,
60,6009836,11849242,15884090,82379,CBP,CHEP BLOCK (MARK 55),4000445826,11,10/25/2023,,,,
60,6009838,11849244,15884103,82381,CBP,CHEP BLOCK (MARK 55),4000445826,9,10/25/2023,,,,
60,6009839,11849245,15884134,82382,CBP,CHEP BLOCK (MARK 55),4000445826,15,10/25/2023,,,,
60,6009840,11849246,15884147,82383,CBP,CHEP BLOCK (MARK 55),4000445826,9,10/25/2023,,,,
60,6009841,11849247,15884156,82384,CBP,CHEP BLOCK (MARK 55),4000445826,2,10/25/2023,,,,
60,6009842,11849248,15884159,82385,CBP,CHEP BLOCK (MARK 55),4000445826,6,10/25/2023,,,,
60,6009843,11849249,15884190,82386,CBP,CHEP BLOCK (MARK 55),4000445826,5,10/25/2023,,,,
60,6009845,11849251,15884201,82388,CBP,CHEP BLOCK (MARK 55),4000445826,2,10/25/2023,,,,
60,6009846,11849252,15884205,82389,CBP,CHEP BLOCK (MARK 55),4000445826,8,10/25/2023,,,,
60,6009847,11849253,15884209,82390,CBP,CHEP BLOCK (MARK 55),4000445826,6,10/25/2023,,,,
60,6009847,11849253,15884209,82390,CXY,CHEP CHEMICAL PALLET,4000445826,3,10/25/2023,,,,
60,6009850,11849322,15884258,82392,CBP,CHEP BLOCK (MARK 55),4000445826,4,10/26/2023,,,,
60,6009850,11849322,15884258,82392,CXY,CHEP CHEMICAL PALLET,4000445826,4,10/26/2023,,,,
60,6009851,11849323,15884260,82393,CBP,CHEP BLOCK (MARK 55),4000445826,3,10/26/2023,,,,
60,6009851,11849323,15884260,82393,CXY,CHEP CHEMICAL PALLET,4000445826,12,10/26/2023,,,,
60,6009852,11849325,15884269,82394,CBP,CHEP BLOCK (MARK 55),4000445826,5,10/26/2023,,,,
60,6009852,11849325,15884269,82394,CXY,CHEP CHEMICAL PALLET,4000445826,1,10/26/2023,,,,
60,6009853,11849326,15884279,82395,CBP,CHEP BLOCK (MARK 55),4000445826,8,10/26/2023,,,,
60,6009853,11849326,15884279,82395,CXY,CHEP CHEMICAL PALLET,4000445826,4,10/26/2023,,,,
60,6009854,11849327,15884332,82396,CBP,CHEP BLOCK (MARK 55),4000445826,5,10/26/2023,,,,
60,6009854,11849327,15884332,82396,CXY,CHEP CHEMICAL PALLET,4000445826,6,10/26/2023,,,,
60,6009859,11849594,15884352,82397,CBP,CHEP BLOCK (MARK 55),4000445826,3,10/26/2023,,,,
60,6009859,11849594,15884352,82397,CXY,CHEP CHEMICAL PALLET,4000445826,8,10/26/2023,,,,
60,6009860,11849595,15884370,82398,CBP,CHEP BLOCK (MARK 55),4000445826,3,10/26/2023,,,,
60,6009860,11849595,15884370,82398,CXY,CHEP CHEMICAL PALLET,4000445826,5,10/26/2023,,,,
60,6009861,11849596,15884405,82399,CXY,CHEP CHEMICAL PALLET,4000445826,15,10/26/2023,,,,
60,6009862,11849597,15884617,82400,CBP,CHEP BLOCK (MARK 55),4000445826,4,10/27/2023,,,,
60,6009863,11849598,15884433,82401,CBP,CHEP BLOCK (MARK 55),4000445826,5,10/26/2023,,,,
60,6009863,11849598,15884433,82401,CXY,CHEP CHEMICAL PALLET,4000445826,4,10/26/2023,,,,
60,6009864,11849599,15884452,82402,CBP,CHEP BLOCK (MARK 55),4000445826,20,10/26/2023,,,,
60,6009865,11849600,15884477,82403,CBP,CHEP BLOCK (MARK 55),4000445826,2,10/26/2023,,,,
60,6009865,11849600,15884477,82403,CXY,CHEP CHEMICAL PALLET,4000445826,13,10/26/2023,,,,
60,6009866,11849602,15884483,82404,CXY,CHEP CHEMICAL PALLET,4000445826,7,10/26/2023,,,,
60,6009868,11849604,15884500,82406,CBP,CHEP BLOCK (MARK 55),4000445826,2,10/26/2023,,,,
60,6009868,11849604,15884500,82406,CXY,CHEP CHEMICAL PALLET,4000445826,6,10/26/2023,,,,
60,6009869,11849605,15884511,82407,CBP,CHEP BLOCK (MARK 55),4000445826,1,10/26/2023,,,,
60,6009869,11849605,15884511,82407,CXY,CHEP CHEMICAL PALLET,4000445826,10,10/26/2023,,,,
60,6009870,11849606,15884523,82408,CBP,CHEP BLOCK (MARK 55),4000445826,2,10/26/2023,,,,
60,6009870,11849606,15884523,82408,CXY,CHEP CHEMICAL PALLET,4000445826,5,10/26/2023,,,,
60,6009875,11850593,15884527,82410,CBP,CHEP BLOCK (MARK 55),4000445826,19,10/26/2023,,,,
60,6009876,11850595,15884536,82411,CBP,CHEP BLOCK (MARK 55),4000445826,18,10/26/2023,,,,
60,6009877,11850600,15884533,82412,CBP,CHEP BLOCK (MARK 55),4000445826,2,10/26/2023,,,,
60,6009879,11850603,15884546,82414,CBP,CHEP BLOCK (MARK 55),4000445826,3,10/26/2023,,,,
60,6009879,11850603,15884546,82414,CXY,CHEP CHEMICAL PALLET,4000445826,5,10/26/2023,,,,
60,6009880,11850604,15883967,82415,CBP,CHEP BLOCK (MARK 55),4000445826,20,10/25/2023,,,,
60,6009881,11850606,15884017,82416,CBP,CHEP BLOCK (MARK 55),4000445826,20,10/25/2023,,,,
60,6009882,11850608,15884557,82417,CBP,CHEP BLOCK (MARK 55),4000445826,8,10/26/2023,,,,
60,6009882,11850608,15884557,82417,CXY,CHEP CHEMICAL PALLET,4000445826,3,10/26/2023,,,,
60,6009883,11850609,15884562,82418,CBP,CHEP BLOCK (MARK 55),4000445826,10,10/26/2023,,,,
60,6009883,11850609,15884562,82418,CXY,CHEP CHEMICAL PALLET,4000445826,4,10/26/2023,,,,
60,6009884,11850613,15884563,82419,CBP,CHEP BLOCK (MARK 55),4000445826,18,10/26/2023,,,,
60,6009885,11850615,15884577,82420,CBP,CHEP BLOCK (MARK 55),4000445826,12,10/26/2023,,,,
60,6009888,11850618,15884583,82423,CBP,CHEP BLOCK (MARK 55),4000445826,10,10/26/2023,,,,
60,6009889,11850619,15884586,82424,CBP,CHEP BLOCK (MARK 55),4000445826,24,10/26/2023,,,,
60,6009890,11850620,15884624,82425,CBP,CHEP BLOCK (MARK 55),4000445826,12,10/27/2023,,,,
60,6009891,11850621,15884646,82426,CBP,CHEP BLOCK (MARK 55),4000445826,16,10/27/2023,,,,
60,6009892,11850622,15884648,82427,CBP,CHEP BLOCK (MARK 55),4000445826,22,10/27/2023,,,,
60,6009893,11850624,15883939,82428,CBP,CHEP BLOCK (MARK 55),4000445826,5,10/25/2023,,,,
60,6009894,11850625,15884652,82429,CBP,CHEP BLOCK (MARK 55),4000445826,6,10/27/2023,,,,
60,6009894,11850625,15884652,82429,CXY,CHEP CHEMICAL PALLET,4000445826,3,10/27/2023,,,,
60,6009895,11850626,15884668,82430,CBP,CHEP BLOCK (MARK 55),4000445826,11,10/27/2023,,,,
60,6009895,11850626,15884668,82430,CXY,CHEP CHEMICAL PALLET,4000445826,1,10/27/2023,,,,
60,6009897,11850629,15884680,82432,CBP,CHEP BLOCK (MARK 55),4000445826,20,10/27/2023,,,,
60,6009900,11851284,15884690,82462,CBP,CHEP BLOCK (MARK 55),4000445826,8,10/27/2023,,,,
60,6009901,11851285,15884700,82463,CBP,CHEP BLOCK (MARK 55),4000445826,8,10/27/2023,,,,
60,6009901,11851285,15884700,82463,CXY,CHEP CHEMICAL PALLET,4000445826,1,10/27/2023,,,,
60,6009902,11851286,15884708,82464,CBP,CHEP BLOCK (MARK 55),4000445826,2,10/27/2023,,,,
60,6009902,11851286,15884708,82464,CXY,CHEP CHEMICAL PALLET,4000445826,12,10/27/2023,,,,
60,6009903,11851287,15884713,82465,CBP,CHEP BLOCK (MARK 55),4000445826,20,10/27/2023,,,,
60,6009904,11851289,15884721,82466,CBP,CHEP BLOCK (MARK 55),4000445826,3,10/27/2023,,,,
60,6009904,11851289,15884721,82466,CXY,CHEP CHEMICAL PALLET,4000445826,8,10/27/2023,,,,
60,6009906,11851290,15884723,82467,CBP,CHEP BLOCK (MARK 55),4000445826,20,10/27/2023,,,,
60,6009907,11851291,15884729,82468,CBP,CHEP BLOCK (MARK 55),4000445826,1,10/27/2023,,,,
60,6009907,11851291,15884729,82468,CXY,CHEP CHEMICAL PALLET,4000445826,20,10/27/2023,,,,
60,6009908,11851292,15884803,82469,CBP,CHEP BLOCK (MARK 55),4000445826,1,10/28/2023,,,,
60,6009909,11851293,15884735,82470,CBP,CHEP BLOCK (MARK 55),4000445826,2,10/27/2023,,,,
60,6009909,11851293,15884735,82470,CXY,CHEP CHEMICAL PALLET,4000445826,11,10/27/2023,,,,
60,6009910,11851295,15884743,82471,CBP,CHEP BLOCK (MARK 55),4000445826,14,10/27/2023,,,,
60,6009911,11851296,15884745,82472,CBP,CHEP BLOCK (MARK 55),4000445826,2,10/27/2023,,,,
60,6009911,11851296,15884745,82472,CXY,CHEP CHEMICAL PALLET,4000445826,7,10/27/2023,,,,
60,6009912,11851297,15884747,82473,CBP,CHEP BLOCK (MARK 55),4000445826,2,10/27/2023,,,,
60,6009913,11851298,15884755,82474,CBP,CHEP BLOCK (MARK 55),4000445826,1,10/27/2023,,,,
60,6009914,11851299,15884401,82475,CBP,CHEP BLOCK (MARK 55),4000445826,20,10/26/2023,,,,
60,6009915,11851300,15884763,82476,CBP,CHEP BLOCK (MARK 55),4000445826,2,10/27/2023,,,,
60,6009916,11851301,15884764,82477,CBP,CHEP BLOCK (MARK 55),4000445826,2,10/27/2023,,,,
60,6009917,11851302,15884324,82478,CBP,CHEP BLOCK (MARK 55),4000445826,10,10/26/2023,,,,
60,6009918,11851303,15884344,82479,CBP,CHEP BLOCK (MARK 55),4000445826,20,10/26/2023,,,,
60,6009919,11851304,15884772,82480,CBP,CHEP BLOCK (MARK 55),4000445826,4,10/27/2023,,,,
60,6009920,11851305,15884773,82481,CBP,CHEP BLOCK (MARK 55),4000445826,7,10/27/2023,,,,
60,6009922,11851307,15884786,82483,CBP,CHEP BLOCK (MARK 55),4000445826,4,10/27/2023,,,,
60,6009923,11851308,15884805,82484,CBP,CHEP BLOCK (MARK 55),4000445826,3,10/28/2023,,,,
60,6009924,11851309,15884807,82485,CBP,CHEP BLOCK (MARK 55),4000445826,4,10/28/2023,,,,
60,6009925,11851310,15884808,82486,CBP,CHEP BLOCK (MARK 55),4000445826,5,10/28/2023,,,,
60,6009926,11851311,15884809,82487,CBP,CHEP BLOCK (MARK 55),4000445826,4,10/28/2023,,,,
60,6009928,11851313,15884811,82489,CBP,CHEP BLOCK (MARK 55),4000445826,1,10/28/2023,,,,
60,6009945,11852662,15884813,82498,CBP,CHEP BLOCK (MARK 55),4000445826,2,10/28/2023,,,,
60,6009947,11852666,15884838,82500,CBP,CHEP BLOCK (MARK 55),4000445826,2,10/30/2023,,,,
60,6009948,11852669,15884835,82501,CBP,CHEP BLOCK (MARK 55),4000445826,11,10/30/2023,,,,
60,6009950,11852680,15884837,82503,CBP,CHEP BLOCK (MARK 55),4000445826,8,10/30/2023,,,,
60,6009951,11852682,15884858,82504,CBP,CHEP BLOCK (MARK 55),4000445826,4,10/30/2023,,,,
60,6009953,11852684,15884881,82506,CBP,CHEP BLOCK (MARK 55),4000445826,6,10/30/2023,,,,
60,6009954,11852685,15884909,82507,CBP,CHEP BLOCK (MARK 55),4000445826,13,10/30/2023,,,,
60,6009955,11852687,15884918,82508,CBP,CHEP BLOCK (MARK 55),4000445826,6,10/30/2023,,,,
60,6009956,11852691,15884948,82509,CBP,CHEP BLOCK (MARK 55),4000445826,10,10/30/2023,,,,
60,6009957,11852692,15884957,82510,CBP,CHEP BLOCK (MARK 55),4000445826,20,10/30/2023,,,,
60,6009958,11852693,15884966,82511,CBP,CHEP BLOCK (MARK 55),4000445826,12,10/30/2023,,,,
60,6009960,11852695,15884989,82513,CBP,CHEP BLOCK (MARK 55),4000445826,14,10/30/2023,,,,
60,6009961,11852696,15885007,82514,CBP,CHEP BLOCK (MARK 55),4000445826,13,10/30/2023,,,,
60,6009962,11852697,15885018,82515,CBP,CHEP BLOCK (MARK 55),4000445826,9,10/30/2023,,,,
60,6009963,11852698,15885026,82516,CBP,CHEP BLOCK (MARK 55),4000445826,3,10/30/2023,,,,
60,6009964,11852699,15884894,82517,CBP,CHEP BLOCK (MARK 55),4000445826,1,10/30/2023,,,,
60,6009965,11852700,15885060,82518,CBP,CHEP BLOCK (MARK 55),4000445826,12,10/30/2023,,,,
60,6009966,11852701,15885084,82519,CBP,CHEP BLOCK (MARK 55),4000445826,12,10/30/2023,,,,
60,6009967,11852702,15885117,82520,CBP,CHEP BLOCK (MARK 55),4000445826,15,10/30/2023,,,,
60,6009968,11852703,15885121,82521,CBP,CHEP BLOCK (MARK 55),4000445826,14,10/30/2023,,,,
60,6009970,11852725,15885149,82522,CBP,CHEP BLOCK (MARK 55),4000445826,15,10/30/2023,,,,
60,6009971,11852727,15885150,82523,CBP,CHEP BLOCK (MARK 55),4000445826,20,10/30/2023,,,,
60,6009972,11852728,15885158,82524,CBP,CHEP BLOCK (MARK 55),4000445826,17,10/30/2023,,,,
60,6009973,11852732,15885166,82525,CBP,CHEP BLOCK (MARK 55),4000445826,8,10/30/2023,,,,
60,6009974,11852733,15885172,82526,CBP,CHEP BLOCK (MARK 55),4000445826,11,10/30/2023,,,,
60,6009975,11852734,15885174,82527,CBP,CHEP BLOCK (MARK 55),4000445826,15,10/30/2023,,,,
60,6009976,11852735,15885182,82528,CBP,CHEP BLOCK (MARK 55),4000445826,2,10/30/2023,,,,
60,6009977,11852736,15885196,82529,CBP,CHEP BLOCK (MARK 55),4000445826,15,10/30/2023,,,,
60,6009980,11852740,15885213,82532,CBP,CHEP BLOCK (MARK 55),4000445826,21,10/30/2023,,,,
60,6009981,11852742,15885226,82533,CBP,CHEP BLOCK (MARK 55),4000445826,4,10/31/2023,,,,
60,6009983,11852744,15885260,82535,CBP,CHEP BLOCK (MARK 55),4000445826,12,10/31/2023,,,,
60,6009984,11852745,15885261,82536,CBP,CHEP BLOCK (MARK 55),4000445826,6,10/31/2023,,,,
60,6009985,11852747,15885262,82537,CBP,CHEP BLOCK (MARK 55),4000445826,10,10/31/2023,,,,
60,6009986,11852748,15885268,82538,CBP,CHEP BLOCK (MARK 55),4000445826,15,10/31/2023,,,,
60,6009991,11853122,15885285,82541,CBP,CHEP BLOCK (MARK 55),4000445826,10,10/31/2023,,,,
60,6009995,11853129,15885344,82545,CBP,CHEP BLOCK (MARK 55),4000445826,5,10/31/2023,,,,
60,6009996,11853131,15885346,82546,CBP,CHEP BLOCK (MARK 55),4000445826,5,10/31/2023,,,,
60,6009997,11853134,15885383,82547,CBP,CHEP BLOCK (MARK 55),4000445826,12,11/1/2023,,,,
60,6009998,11853136,15885392,82548,CBP,CHEP BLOCK (MARK 55),4000445826,11,10/31/2023,,,,
60,6009999,11853137,15885419,82549,CBP,CHEP BLOCK (MARK 55),4000445826,9,10/31/2023,,,,
60,6010000,11853138,15885691,82550,CBP,CHEP BLOCK (MARK 55),4000445826,17,11/1/2023,,,,
60,6010003,11853143,15885463,82553,CBP,CHEP BLOCK (MARK 55),4000445826,5,10/31/2023,,,,
60,6010004,11853144,15885472,82554,CBP,CHEP BLOCK (MARK 55),4000445826,5,10/31/2023,,,,
60,6010005,11853145,15885475,82555,CBP,CHEP BLOCK (MARK 55),4000445826,20,10/31/2023,,,,
60,6010006,11853147,15885497,82556,CBP,CHEP BLOCK (MARK 55),4000445826,12,10/31/2023,,,,
60,6010008,11853149,15885523,82558,CBP,CHEP BLOCK (MARK 55),4000445826,20,10/31/2023,,,,
60,6010009,11853151,15885545,82559,CBP,CHEP BLOCK (MARK 55),4000445826,13,10/31/2023,,,,
60,6010010,11853154,15885559,82561,CBP,CHEP BLOCK (MARK 55),4000445826,18,10/31/2023,,,,
60,6010011,11853155,15885567,82562,CBP,CHEP BLOCK (MARK 55),4000445826,1,10/31/2023,,,,
60,6010012,11853164,15885587,82563,CBP,CHEP BLOCK (MARK 55),4000445826,12,10/31/2023,,,,
60,6010013,11853166,15885597,82564,CBP,CHEP BLOCK (MARK 55),4000445826,18,10/31/2023,,,,
60,6010014,11853167,15885599,82565,CBP,CHEP BLOCK (MARK 55),4000445826,6,10/31/2023,,,,
60,6010015,11853168,15885351,82566,CBP,CHEP BLOCK (MARK 55),4000445826,20,10/31/2023,,,,
60,6010016,11853169,15885418,82567,CBP,CHEP BLOCK (MARK 55),4000445826,20,10/31/2023,,,,
60,6010017,11853170,15885615,82568,CBP,CHEP BLOCK (MARK 55),4000445826,4,10/31/2023,,,,
60,6010018,11853171,15885620,82569,CBP,CHEP BLOCK (MARK 55),4000445826,9,10/31/2023,,,,
60,6010019,11853172,15885626,82570,CBP,CHEP BLOCK (MARK 55),4000445826,10,10/31/2023,,,,
60,6010020,11853173,15885627,82571,CBP,CHEP BLOCK (MARK 55),4000445826,4,10/31/2023,,,,
60,6010021,11853175,15885641,82572,CBP,CHEP BLOCK (MARK 55),4000445826,8,10/31/2023,,,,
60,6010022,11853176,15885646,82573,CBP,CHEP BLOCK (MARK 55),4000445826,6,10/31/2023,,,,
60,6010024,11853480,15886484,122868,CBP,CHEP BLOCK (MARK 55),4000139600,2,11/3/2023,,,,
60,6010026,11853796,15885650,82589,CBP,CHEP BLOCK (MARK 55),4000445826,5,10/31/2023,,,,
60,6010027,11853797,15885662,82590,CBP,CHEP BLOCK (MARK 55),4000445826,12,10/31/2023,,,,
60,6010028,11853798,15885663,82591,CBP,CHEP BLOCK (MARK 55),4000445826,5,10/31/2023,,,,
60,6010030,11853800,15885667,82593,CBP,CHEP BLOCK (MARK 55),4000445826,20,11/1/2023,,,,
60,6010031,11853801,15885692,82594,CBP,CHEP BLOCK (MARK 55),4000445826,6,11/1/2023,,,,
60,6010033,11853803,15885706,82596,CBP,CHEP BLOCK (MARK 55),4000445826,11,11/1/2023,,,,
60,6010034,11853804,15885724,82597,CBP,CHEP BLOCK (MARK 55),4000445826,9,11/1/2023,,,,
60,6010035,11853805,15885728,82598,CBP,CHEP BLOCK (MARK 55),4000445826,18,11/1/2023,,,,
60,6010036,11853806,15885741,82599,CBP,CHEP BLOCK (MARK 55),4000445826,4,11/1/2023,,,,
60,6010038,11853808,15885764,82601,CBP,CHEP BLOCK (MARK 55),4000445826,20,11/1/2023,,,,
60,6010039,11853809,15885713,82602,CBP,CHEP BLOCK (MARK 55),4000445826,19,11/1/2023,,,,
60,6010040,11853812,15885763,82603,CBP,CHEP BLOCK (MARK 55),4000445826,9,11/1/2023,,,,
60,6010041,11853814,15885780,82604,CBP,CHEP BLOCK (MARK 55),4000445826,4,11/1/2023,,,,
60,6010042,11853815,15885791,82605,CBP,CHEP BLOCK (MARK 55),4000445826,5,11/1/2023,,,,
60,6010043,11853817,15885804,82606,CBP,CHEP BLOCK (MARK 55),4000445826,5,11/1/2023,,,,
60,6010044,11853818,15885806,82607,CBP,CHEP BLOCK (MARK 55),4000445826,20,11/1/2023,,,,
60,6010046,11853820,15885832,82609,CBP,CHEP BLOCK (MARK 55),4000445826,20,11/1/2023,,,,
60,6010047,11853821,15885842,82610,CBP,CHEP BLOCK (MARK 55),4000445826,8,11/1/2023,,,,
60,6010048,11853834,15885849,82611,CBP,CHEP BLOCK (MARK 55),4000445826,7,11/1/2023,,,,
60,6010049,11853835,15885869,82612,CBP,CHEP BLOCK (MARK 55),4000445826,20,11/1/2023,,,,
60,6010050,11853836,15885871,82613,CBP,CHEP BLOCK (MARK 55),4000445826,8,11/1/2023,,,,
60,6010051,11853837,15885879,82614,CBP,CHEP BLOCK (MARK 55),4000445826,20,11/1/2023,,,,
60,6010052,11853838,15885907,82615,CBP,CHEP BLOCK (MARK 55),4000445826,9,11/1/2023,,,,
60,6010053,11853839,15885916,82616,CBP,CHEP BLOCK (MARK 55),4000445826,20,11/1/2023,,,,
60,6010054,11853840,15885919,82617,CBP,CHEP BLOCK (MARK 55),4000445826,10,11/1/2023,,,,
60,6010056,11853842,15885940,82619,CBP,CHEP BLOCK (MARK 55),4000445826,8,11/1/2023,,,,
60,6010057,11853843,15885956,82620,CBP,CHEP BLOCK (MARK 55),4000445826,14,11/1/2023,,,,
